Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,BankruptcyHistory,PaymentHistory,TotalAssets,TotalLiabilities,MonthlyIncome,NetWorth,MonthlyLoanPayment,RiskScorePercentage
59,56047,584,Employed,22224,72,Single,0,Rent,0,26,152656,19710,4670.583333,132946,585.7184373,63.33333333333333
18,92870,589,Employed,16649,24,Married,4,Mortgage,0,18,38695,38025,7739.166667,7528,863.5769066,46.666666666666664
46,48275,469,Employed,12445,48,Married,1,Rent,0,28,71653,13057,4022.916667,58596,438.8739115,66.66666666666666
37,15146,522,Employed,22691,12,Married,2,Other,0,27,56159,10566,1262.166667,45593,2121.052544,66.66666666666666
41,107212,585,Employed,11593,96,Single,1,Mortgage,0,21,48067,4710,8934.333333,43357,309.1107593,40.0
35,74879,594,Employed,24658,24,Married,0,Rent,0,25,31879,19373,6239.916667,12506,1274.497698,60.0
41,29575,588,Self-Employed,17462,36,Single,3,Rent,0,23,139077,29967,2464.583333,109110,649.6234048,66.66666666666666
41,73227,589,Self-Employed,75266,48,Single,0,Rent,0,21,91618,81110,6102.25,10508,2572.718443,60.0
33,36314,639,Employed,13082,36,Single,1,Mortgage,0,21,71019,4977,3026.166667,66042,452.3723397,53.333333333333336
29,25403,575,Employed,16295,48,Divorced,2,Own,0,21,72475,9695,2116.916667,62780,503.9545198,53.333333333333336
34,58744,560,Employed,25627,108,Divorced,1,Other,0,26,313663,127784,4895.333333,185879,728.4963639,60.0
42,74540,592,Employed,31811,36,Single,1,Rent,0,27,69056,6920,6211.666667,62136,1199.216491,60.0
47,81307,534,Unemployed,38649,48,Married,1,Mortgage,0,30,24769,3585,6775.583333,21184,1267.689213,60.0
50,78179,624,Unemployed,10927,36,Married,1,Rent,0,23,44353,109375,6514.916667,4233,405.0716137,76.66666666666667
34,59712,596,Employed,6500,96,Widowed,0,Own,0,22,123376,8589,4976.0,114787,167.1946426,46.666666666666664
43,112149,466,Employed,34634,96,Widowed,0,Own,0,23,18675,57047,9345.75,9489,1073.954491,40.0
51,170964,642,Employed,30676,60,Single,0,Own,0,18,20782,10159,14247.0,10623,859.7815115,43.333333333333336
53,55564,615,Employed,29320,72,Single,5,Own,0,16,99460,9680,4630.333333,89780,852.3916332,50.0
39,31692,561,Employed,28564,36,Divorced,0,Mortgage,0,13,208583,24234,2641.0,184349,1067.918224,53.333333333333336
37,34546,581,Employed,41576,36,Married,2,Own,0,29,223132,20895,2878.833333,202237,1727.133536,53.333333333333336
42,18549,626,Employed,46037,48,Married,1,Rent,0,32,77367,7072,1545.75,70295,1547.916479,66.66666666666666
26,47060,580,Self-Employed,31673,36,Single,0,Rent,0,23,109447,15873,3921.666667,93574,1296.470795,66.66666666666666
37,34726,610,Employed,45771,36,Married,2,Mortgage,0,25,92513,89819,2893.833333,2694,1712.218097,53.333333333333336
48,40359,598,Employed,32719,36,Married,2,Mortgage,0,26,342528,45522,3363.25,297006,1193.066203,33.33333333333333
47,44094,565,Employed,34654,72,Married,0,Own,0,29,44107,14493,3674.5,29614,912.6753376,53.333333333333336
36,15000,552,Employed,57665,60,Single,1,Rent,0,20,36098,23147,1250.0,12951,1945.208203,73.33333333333333
42,37068,607,Employed,29567,24,Divorced,2,Mortgage,0,29,348439,5769,3089.0,342670,1516.619419,33.33333333333333
30,56686,618,Employed,21691,48,Single,2,Mortgage,0,28,76451,14322,4723.833333,62129,683.7135027,46.666666666666664
48,24562,632,Employed,28490,60,Married,3,Own,0,17,27862,35638,2046.833333,8762,714.2110258,53.333333333333336
39,104944,611,Employed,36827,36,Divorced,2,Rent,0,26,9912,17953,8745.333333,6148,1429.15649,53.333333333333336
36,60444,515,Employed,35412,96,Divorced,2,Other,0,31,19691,92596,5037.0,9987,1053.910446,60.0
35,110178,523,Self-Employed,33676,120,Single,1,Own,0,24,82809,112294,9181.5,10418,802.0676367,40.0
39,61557,596,Self-Employed,22846,96,Single,0,Mortgage,0,26,31340,20137,5129.75,11203,546.0463377,46.666666666666664
34,50811,445,Employed,10212,36,Married,2,Mortgage,0,17,81792,181606,4234.25,5222,418.9210805,46.666666666666664
47,142655,614,Employed,9002,48,Married,4,Rent,0,26,54494,36968,11887.91667,17526,282.3148834,53.333333333333336
35,92358,469,Employed,13970,60,Married,3,Rent,0,22,122817,16716,7696.5,106101,446.56612,60.0
59,197285,557,Employed,12834,60,Married,1,Own,0,19,128390,32207,16440.41667,96183,354.246473,43.333333333333336
57,60885,586,Employed,29505,48,Married,0,Rent,0,27,47376,21841,5073.75,25535,937.9511837,63.33333333333333
29,32534,546,Employed,25596,60,Single,0,Mortgage,0,32,183860,28114,2711.166667,155746,774.0105285,53.333333333333336
40,25593,530,Self-Employed,33071,24,Married,0,Rent,0,23,213439,31353,2132.75,182086,1798.747555,66.66666666666666
32,26437,548,Self-Employed,72005,60,Married,0,Other,0,27,13801,13655,2203.083333,9950,2430.304141,66.66666666666666
36,66515,512,Employed,17946,36,Married,0,Mortgage,0,25,54919,8007,5542.916667,46912,705.558013,46.666666666666664
64,300000,605,Employed,9487,96,Married,0,Rent,0,26,27237,10918,25000.0,16319,213.6102834,56.666666666666664
36,105831,517,Employed,28973,84,Single,2,Mortgage,0,23,21161,18171,8819.25,2990,903.5138934,40.0
44,33861,604,Unemployed,13879,72,Married,0,Own,0,16,69943,17163,2821.75,52780,373.6273826,66.66666666666666
46,110695,618,Employed,33620,96,Single,0,Mortgage,0,36,116555,10228,9224.583333,106327,909.8913083,40.0
27,21790,574,Employed,14256,60,Married,0,Mortgage,0,30,75135,2653,1815.833333,72482,395.8689273,53.333333333333336
29,35073,605,Employed,7547,24,Married,1,Own,0,21,36103,40349,2922.75,5050,384.572696,53.333333333333336
25,32217,594,Employed,43698,120,Single,0,Own,0,23,11126,19423,2684.75,8563,1255.645263,53.333333333333336
29,21784,601,Employed,15737,48,Married,0,Mortgage,0,30,43906,5788,1815.333333,38118,523.8007951,53.333333333333336
18,49428,532,Employed,103000,36,Single,1,Mortgage,0,29,176150,33519,4119.0,142631,4801.28875,66.66666666666666
46,115041,615,Employed,17174,36,Single,0,Mortgage,0,13,46993,15572,9586.75,31421,630.5860327,40.0
64,110498,599,Employed,36111,60,Divorced,1,Mortgage,0,19,55128,4547,9208.166667,50581,1040.644033,43.333333333333336
41,168398,576,Employed,37141,120,Married,0,Rent,0,22,14182,145169,14033.16667,5347,975.4652815,53.333333333333336
23,71417,529,Employed,17889,60,Widowed,1,Mortgage,0,23,95310,14820,5951.416667,80490,540.2804534,46.666666666666664
32,40915,565,Employed,20273,60,Married,1,Rent,0,18,13706,5036,3409.583333,8670,599.444483,66.66666666666666
34,28316,472,Unemployed,25271,48,Divorced,2,Own,0,24,30884,34765,2359.666667,8877,876.8425887,66.66666666666666
27,62127,615,Unemployed,92888,24,Married,2,Mortgage,0,18,64119,6378,5177.25,57741,5020.944429,66.66666666666666
50,16911,604,Employed,10609,48,Single,1,Other,0,19,92498,7842,1409.25,84656,331.6837177,70.0
49,35124,622,Employed,22261,48,Married,2,Rent,0,25,65381,10010,2927.0,55371,716.3196767,66.66666666666666
26,25441,572,Unemployed,28187,48,Married,1,Rent,0,29,22800,368821,2120.083333,9975,989.8502967,80.0
48,118598,652,Employed,23509,48,Married,0,Other,0,19,151684,21067,9883.166667,130617,719.6145209,53.333333333333336
58,25719,603,Employed,52962,48,Married,2,Other,0,23,10112,13813,2143.25,7347,1723.062097,80.0
62,110502,623,Employed,20536,72,Single,0,Rent,0,26,31186,11804,9208.5,19382,496.6383941,56.666666666666664
74,75444,536,Employed,24935,48,Married,2,Mortgage,0,26,41068,26127,6287.0,14941,800.2598845,50.0
29,53638,610,Employed,12688,72,Married,0,Rent,0,23,11962,19023,4469.833333,9675,296.0063714,60.0
73,45710,618,Unemployed,17844,84,Married,1,Mortgage,0,18,64012,11891,3809.166667,52121,449.6127697,70.0
35,23049,545,Employed,30376,60,Married,1,Mortgage,1,29,39944,8676,1920.75,31268,822.2869262,66.66666666666666
32,63742,478,Unemployed,27785,108,Divorced,0,Mortgage,0,29,30544,286392,5311.833333,5953,954.9619133,60.0
43,85835,571,Employed,22994,36,Single,2,Own,0,22,423959,7953,7152.916667,416006,905.3168996,26.666666666666668
33,53275,524,Employed,38149,60,Single,1,Rent,0,34,165143,5850,4439.583333,159293,1064.331429,60.0
44,34735,508,Self-Employed,20445,36,Divorced,3,Mortgage,0,18,270114,48174,2894.583333,221940,840.0862635,53.333333333333336
24,18938,549,Self-Employed,27948,48,Married,3,Mortgage,0,18,86708,21757,1578.166667,64951,929.5630082,53.333333333333336
37,44730,607,Unemployed,23497,72,Single,0,Own,0,23,61799,134887,3727.5,6680,642.99433,66.66666666666666
55,65948,628,Employed,9007,60,Single,1,Mortgage,0,19,17189,39261,5495.666667,5830,223.380738,50.0
39,33534,581,Self-Employed,17628,60,Divorced,3,Rent,0,23,25671,15896,2794.5,9775,493.205343,66.66666666666666
41,22559,488,Employed,19312,48,Married,0,Rent,0,22,32014,32117,1879.916667,6594,648.0053711,66.66666666666666
45,22812,530,Employed,30761,24,Married,0,Rent,0,22,122993,15367,1901.0,107626,1692.447341,66.66666666666666
54,59792,609,Employed,21133,60,Married,3,Rent,0,23,43746,27450,4982.666667,16296,596.5329931,63.33333333333333
20,52166,580,Self-Employed,13108,36,Single,1,Mortgage,0,20,187392,18484,4347.166667,168908,496.5035884,46.666666666666664
47,114757,637,Employed,36175,72,Divorced,2,Rent,0,23,419903,54452,9563.083333,365451,954.6393228,33.33333333333333
36,15000,618,Employed,17867,36,Married,1,Mortgage,0,19,14562,83080,1250.0,9703,678.4495543,53.333333333333336
41,93221,533,Employed,51075,96,Married,0,Mortgage,0,30,229171,13330,7768.416667,215841,1286.440511,46.666666666666664
52,105730,606,Employed,31236,48,Married,1,Mortgage,0,19,31690,36446,8810.833333,4926,973.5761907,43.333333333333336
25,92865,623,Employed,37147,48,Single,0,Mortgage,0,16,83859,10995,7738.75,72864,1180.821196,46.666666666666664
27,38063,572,Employed,19684,60,Widowed,4,Mortgage,1,30,64300,45840,3171.916667,18460,569.0276711,66.66666666666666
18,47993,524,Employed,26755,120,Married,2,Mortgage,0,30,51167,9281,3999.416667,41886,707.551531,53.333333333333336
33,59505,503,Employed,36350,48,Single,0,Rent,0,18,7769,13372,4958.75,6017,1281.762195,60.0
55,30387,581,Self-Employed,38407,72,Married,2,Rent,0,30,140346,8085,2532.25,132261,1079.501454,70.0
38,34039,643,Employed,60832,48,Married,4,Rent,0,26,130474,16125,2836.583333,114349,1901.520282,66.66666666666666
23,41485,498,Employed,19068,12,Divorced,1,Other,0,21,101539,262171,3457.083333,1522,1779.361733,66.66666666666666
34,46033,618,Employed,11405,72,Divorced,2,Mortgage,0,19,33665,34922,3836.083333,8236,300.2173099,53.333333333333336
22,67177,606,Employed,16165,60,Widowed,1,Rent,0,27,280231,5429,5598.083333,274802,444.1550699,40.0
26,36057,602,Employed,12879,24,Single,2,Own,0,26,49494,14393,3004.75,35101,643.690472,53.333333333333336
44,19779,517,Employed,8325,60,Single,3,Rent,0,23,97267,9475,1648.25,87792,222.3534,66.66666666666666
25,19087,554,Employed,33827,72,Divorced,1,Other,0,20,163504,28852,1590.583333,134652,953.4658816,66.66666666666666
53,40282,642,Unemployed,44509,36,Married,1,Other,0,20,81610,7293,3356.833333,74317,1742.663015,83.33333333333334
39,78371,558,Self-Employed,35354,36,Single,4,Own,0,30,11405,5554,6530.916667,5851,1365.514317,46.666666666666664
41,37813,582,Employed,29993,12,Married,3,Mortgage,0,34,12450,10790,3151.083333,1660,2843.085501,53.333333333333336
36,51520,599,Employed,19982,60,Married,0,Mortgage,0,23,62868,16911,4293.333333,45957,534.2778361,46.666666666666664
49,15811,624,Self-Employed,22654,36,Divorced,4,Rent,0,26,76765,17193,1317.583333,59572,830.721753,66.66666666666666
49,65106,589,Employed,33464,36,Divorced,1,Mortgage,0,18,43101,21257,5425.5,21844,1342.120658,46.666666666666664
44,59065,631,Employed,24886,36,Married,0,Mortgage,0,22,389889,25002,4922.083333,364887,928.1490774,26.666666666666668
46,118064,651,Employed,9939,36,Married,4,Own,0,30,51224,21091,9838.666667,30133,364.1137962,40.0
37,46522,487,Unemployed,17828,84,Married,2,Own,0,28,34104,15089,3876.833333,19015,491.0385473,66.66666666666666
46,71754,545,Employed,11636,48,Married,0,Own,0,30,30202,37863,5979.5,7422,388.4541946,46.666666666666664
35,128940,470,Employed,15645,36,Widowed,2,Rent,1,25,156687,61490,10745.0,95197,623.9119405,66.66666666666666
40,58693,571,Employed,38467,12,Married,3,Own,0,21,15888,7869,4891.083333,8019,3602.74981,46.666666666666664
36,87906,564,Employed,30892,24,Single,1,Mortgage,0,31,70881,21909,7325.5,48972,1618.385908,46.666666666666664
34,50329,499,Employed,32622,36,Divorced,1,Rent,0,20,123296,17368,4194.083333,105928,1253.870627,60.0
31,34158,586,Employed,24688,96,Widowed,1,Own,0,25,30977,14511,2846.5,16466,550.7621875,53.333333333333336
45,54820,639,Self-Employed,27013,36,Married,0,Mortgage,0,33,851136,15747,4568.333333,835389,1017.606087,13.333333333333334
55,46073,584,Unemployed,50439,36,Single,1,Mortgage,0,16,54203,30072,3839.416667,24131,2020.884413,80.0
54,35209,596,Employed,32918,48,Married,3,Own,0,31,209393,22339,2934.083333,187054,1002.893086,56.666666666666664
24,24942,564,Employed,25019,36,Widowed,2,Mortgage,0,27,15414,13849,2078.5,1565,1001.431564,53.333333333333336
55,40504,639,Employed,20669,108,Married,1,Own,0,23,8213,9386,3375.333333,3031,475.2562907,56.666666666666664
36,80386,567,Employed,25891,36,Married,2,Rent,0,24,258260,43180,6698.833333,215080,1021.703835,60.0
47,18151,601,Employed,15606,120,Married,3,Rent,0,22,30554,24978,1512.583333,5576,425.1985134,66.66666666666666
29,45082,599,Employed,40521,36,Married,2,Mortgage,0,19,184738,26014,3756.833333,158724,1484.344257,53.333333333333336
41,46504,564,Employed,29016,36,Widowed,1,Own,1,25,92823,20994,3875.333333,71829,1139.231783,66.66666666666666
43,105453,610,Employed,52572,60,Single,2,Rent,0,21,52610,11561,8787.75,41049,1601.564199,53.333333333333336
22,28148,467,Employed,23552,36,Married,0,Other,0,26,138911,42948,2345.666667,95963,955.9661422,66.66666666666666
47,89204,438,Employed,19049,96,Married,0,Own,0,32,28794,5941,7433.666667,22853,554.4015417,46.666666666666664
56,39207,617,Employed,16677,72,Married,2,Other,0,16,16287,26052,3267.25,6890,405.3976319,70.0
37,42636,639,Unemployed,22838,120,Single,1,Rent,0,29,41267,29824,3553.0,11443,556.4406086,80.0
56,58627,609,Employed,26130,48,Single,0,Mortgage,0,21,20277,4514,4885.583333,15763,825.6466745,50.0
37,60442,527,Unemployed,15047,96,Divorced,3,Other,0,23,5761,56211,5036.833333,1179,439.3289601,73.33333333333333
50,47354,626,Employed,23852,60,Married,1,Own,0,23,43273,14757,3946.166667,28516,676.1076825,56.666666666666664
18,55476,621,Employed,33563,96,Married,2,Rent,1,24,17917,1654,4623.0,16263,823.9848438,73.33333333333333
69,46961,642,Employed,46631,96,Married,0,Other,0,20,85732,10482,3913.416667,75250,1261.076304,70.0
57,86839,626,Employed,15986,60,Married,1,Own,0,30,23705,20460,7236.583333,3245,430.7560085,50.0
36,40697,603,Employed,21091,96,Married,4,Mortgage,0,23,13009,13107,3391.416667,2303,533.0618918,53.333333333333336
18,45561,628,Employed,12153,48,Married,1,Own,0,24,25623,49344,3796.75,3222,369.6983185,53.333333333333336
43,106844,531,Employed,24712,60,Married,2,Rent,0,24,19580,17247,8903.666667,2333,817.2130395,53.333333333333336
22,48708,556,Employed,12665,24,Married,1,Other,0,35,37337,6924,4059.0,30413,639.8738108,66.66666666666666
45,77320,537,Employed,21322,36,Married,0,Mortgage,0,24,154316,15110,6443.333333,139206,871.2311577,46.666666666666664
44,253359,641,Employed,15909,48,Divorced,0,Mortgage,0,41,35498,84886,21113.25,10864,451.0480209,40.0
28,15000,527,Self-Employed,31756,60,Married,2,Mortgage,0,28,47089,3836,1250.0,43253,938.3926872,53.333333333333336
53,27989,613,Employed,24040,84,Married,0,Other,0,22,314073,10163,2332.416667,303910,581.1929189,50.0
49,30675,522,Employed,12441,48,Single,1,Rent,0,31,31104,7404,2556.25,23700,407.8558031,66.66666666666666
51,36378,625,Employed,45896,48,Single,3,Rent,0,27,31153,7661,3031.5,23492,1430.895918,70.0
40,92807,604,Employed,32055,60,Married,1,Rent,0,18,36718,6242,7733.916667,30476,933.3503587,60.0
23,15000,589,Employed,24401,120,Married,0,Mortgage,0,21,227938,26014,1250.0,201924,537.4644583,53.333333333333336
51,74149,613,Employed,71466,24,Married,2,Own,0,22,43030,13860,6179.083333,29170,3775.077575,60.0
36,18438,585,Self-Employed,14261,108,Single,0,Mortgage,1,31,187546,26848,1536.5,160698,354.8093407,66.66666666666666
23,36226,470,Employed,11823,48,Single,1,Rent,0,15,50072,13648,3018.833333,36424,410.9459205,66.66666666666666
56,59615,606,Employed,13779,60,Married,0,Own,0,30,136880,22685,4967.916667,114195,377.4737576,50.0
65,113218,632,Employed,14964,24,Divorced,4,Mortgage,0,26,158723,127735,9434.833333,30988,733.9502604,43.333333333333336
39,49489,615,Self-Employed,28391,36,Single,4,Own,0,21,9647,59340,4124.083333,7081,1059.011312,53.333333333333336
65,48320,560,Employed,39281,72,Married,1,Mortgage,0,24,82740,3735,4026.666667,79005,1099.606988,56.666666666666664
41,15000,596,Employed,12635,12,Widowed,0,Other,0,29,12022,88841,1250.0,2350,1137.35654,66.66666666666666
35,130587,514,Employed,39699,48,Single,4,Rent,0,22,843465,19982,10882.25,823483,1255.41801,20.0
32,46253,532,Employed,51518,60,Divorced,3,Mortgage,0,25,108142,18485,3854.416667,89657,1465.942588,53.333333333333336
59,86781,605,Self-Employed,33859,108,Married,0,Mortgage,0,21,76770,59473,7231.75,17297,850.898492,50.0
30,107089,498,Employed,61493,36,Married,1,Own,0,25,18981,32758,8924.083333,5956,2690.825668,40.0
48,51893,636,Unemployed,35471,60,Married,0,Mortgage,0,29,38410,3311,4324.416667,35099,970.5530173,60.0
33,57719,577,Employed,23859,60,Married,1,Rent,0,19,163743,46102,4809.916667,117641,713.6225784,60.0
34,81752,537,Employed,10103,60,Single,2,Mortgage,0,23,48512,20284,6812.666667,28228,319.1808143,46.666666666666664
52,19334,641,Employed,47269,36,Married,1,Mortgage,1,14,55889,4999,1611.166667,50890,1850.277692,70.0
35,56469,528,Employed,8654,36,Married,1,Mortgage,0,30,87649,48404,4705.75,39245,350.330944,46.666666666666664
35,155088,410,Employed,6202,24,Single,2,Mortgage,0,17,44450,68625,12924.0,1868,351.3761446,40.0
53,170454,669,Employed,24121,48,Married,2,Own,1,25,223336,2762,14204.5,220574,678.4118776,56.666666666666664
59,147399,484,Employed,25656,24,Divorced,2,Mortgage,0,26,10176,5290,12283.25,4886,1363.888957,43.333333333333336
47,146235,529,Employed,6224,96,Divorced,3,Rent,0,29,51569,5556,12186.25,46013,153.0240363,53.333333333333336
32,25149,530,Self-Employed,44946,48,Single,5,Rent,0,18,36597,12937,2095.75,23660,1519.022713,66.66666666666666
33,35625,594,Employed,39697,48,Divorced,1,Own,0,24,45581,11494,2968.75,34087,1265.129976,53.333333333333336
40,33603,597,Employed,22098,120,Divorced,0,Other,0,22,45881,2382,2800.25,43499,582.1601966,66.66666666666666
43,300000,525,Employed,41373,36,Married,0,Other,0,23,170464,74573,25000.0,95891,1589.434001,53.333333333333336
28,42162,558,Employed,33368,36,Single,3,Mortgage,0,22,22659,40307,3513.5,7683,1252.713176,53.333333333333336
48,18741,588,Employed,19067,36,Married,1,Rent,0,23,20823,19204,1561.75,1619,688.4659383,66.66666666666666
41,27616,571,Employed,27826,96,Single,3,Mortgage,0,22,32858,60358,2301.333333,9697,735.0701172,53.333333333333336
19,34555,491,Employed,12579,72,Married,1,Mortgage,0,27,18702,15023,2879.583333,3679,394.0072492,53.333333333333336
28,20283,587,Employed,32869,60,Single,3,Mortgage,0,22,38951,32441,1690.25,6510,941.8276766,53.333333333333336
33,140015,548,Employed,14506,72,Married,0,Mortgage,0,24,32011,25906,11667.91667,6105,425.7304919,40.0
39,80253,557,Employed,23256,60,Divorced,1,Rent,0,23,10824,13204,6687.75,7285,629.1974564,60.0
62,67218,571,Employed,21987,36,Married,1,Own,0,28,20670,16645,5601.5,4025,817.7566009,50.0
42,30996,570,Employed,24860,48,Single,1,Other,0,23,66001,74979,2583.0,1376,777.3599722,66.66666666666666
